0	637	0	0	861	108
62	637	0	0	864	103
123	637	0	0	867	89
185	637	0	0	879	62
254	637	0	0	895	14
308	637	0	51	904	0
386	637	0	192	898	0
451	637	0	325	889	0
482	637	0	397	885	0
513	637	0	478	876	0
544	637	0	569	871	0
575	637	0	672	863	0
606	637	0	786	854	0
637	637	0	909	841	0
668	637	0	961	817	0
800	637	0	1023	681	0
924	637	0	1023	485	0
0	668	0	0	953	117
62	668	0	0	956	111
123	668	0	0	957	84
185	668	0	0	959	71
254	668	0	0	961	21
308	668	0	19	963	0
386	668	0	169	962	0
451	668	0	298	961	0
482	668	0	369	957	0
513	668	0	449	956	0
544	668	0	537	953	0
575	668	0	632	948	0
606	668	0	744	939	0
637	668	0	862	927	0
668	668	0	934	905	0
800	668	0	1023	771	0
924	668	0	1023	562	0
0	800	0	0	1020	138
62	800	0	0	1020	134
123	800	0	0	1021	115
185	800	0	0	1023	90
254	800	0	0	1023	54
308	800	0	0	1023	11
386	800	0	60	1023	0
451	800	0	174	1023	0
482	800	0	229	1023	0
513	800	0	290	1023	0
544	800	0	360	1023	0
575	800	0	437	1023	0
606	800	0	524	1023	0
637	800	0	621	1023	0
668	800	0	731	1023	0
800	800	0	1023	1023	0
924	800	0	1023	917	0
0	924	0	0	1023	151
62	924	0	0	1023	148
123	924	0	0	1023	137
185	924	0	0	1023	126
254	924	0	0	1023	92
308	924	0	0	1023	64
386	924	0	0	1023	3
451	924	0	85	1023	0
482	924	0	139	1023	0
513	924	0	196	1023	0
544	924	0	258	1023	0
575	924	0	325	1023	0
606	924	0	403	1023	0
637	924	0	489	1023	0
668	924	0	587	1023	0
800	924	0	1007	1023	0
924	924	0	1023	1023	0
0	0	62	0	0	34
62	0	62	27	0	20
123	0	62	101	0	9
185	0	62	170	0	11
254	0	62	250	0	22
308	0	62	324	0	25
386	0	62	448	0	29
451	0	62	570	0	31
482	0	62	641	0	32
513	0	62	718	0	32
544	0	62	801	0	33
575	0	62	893	0	32
606	0	62	982	0	32
637	0	62	1023	0	23
668	0	62	1023	0	23
800	0	62	1023	0	18
924	0	62	1023	0	7
0	62	62	0	20	18
62	62	62	17	17	17
123	62	62	96	4	8
185	62	62	170	2	5
254	62	62	258	0	5
308	62	62	334	0	15
386	62	62	457	0	22
451	62	62	581	0	27
482	62	62	655	0	28
513	62	62	731	0	29
544	62	62	814	0	30
575	62	62	906	0	30
606	62	62	994	0	30
637	62	62	1023	0	22
668	62	62	1023	0	22
800	62	62	1023	0	16
924	62	62	1023	0	5
0	123	62	0	82	17
62	123	62	0	81	4
123	123	62	79	76	4
185	123	62	158	65	4
254	123	62	250	49	4
308	123	62	335	33	4
386	123	62	475	7	5
451	123	62	623	0	5
482	123	62	696	0	10
513	123	62	777	0	14
544	123	62	860	0	17
575	123	62	953	0	19
606	123	62	1023	0	17
637	123	62	1023	0	18
668	123	62	1023	0	18
800	123	62	1023	0	4
924	123	62	1023	0	4
0	185	62	0	141	44
62	185	62	0	140	27
123	185	62	44	136	4
185	185	62	136	131	3
254	185	62	232	117	4
308	185	62	319	104	3
386	185	62	464	84	3
451	185	62	613	66	3
482	185	62	695	57	3
513	185	62	788	48	4
544	185	62	884	37	5
575	185	62	984	27	5
606	185	62	1023	15	5
637	185	62	1023	2	5
668	185	62	1023	0	5
800	185	62	1023	0	4
924	185	62	1023	0	3
0	254	62	0	209	61
62	254	62	0	207	55
123	254	62	0	204	2
185	254	62	98	201	2
254	254	62	200	192	2
308	254	62	290	182	3
386	254	62	442	163	3
451	254	62	590	145	2
482	254	62	675	137	2
513	254	62	770	128	2
544	254	62	868	118	2
575	254	62	971	108	2
606	254	62	1023	99	2
637	254	62	1023	89	3
668	254	62	1023	79	3
800	254	62	1023	17	2
924	254	62	1023	20	3
0	308	62	0	269	67
62	308	62	0	269	57
123	308	62	0	267	27
185	308	62	62	265	2
254	308	62	168	259	2
308	308	62	262	250	2
386	308	62	417	231	2
451	308	62	570	212	2
482	308	62	652	202	2
513	308	62	747	194	2
544	308	62	847	184	2
575	308	62	952	174	2
606	308	62	1023	163	2
637	308	62	1023	152	2
668	308	62	1023	141	2
800	308	62	1023	84	2
924	308	62	1023	69	2
0	386	62	0	368	79
62	386	62	0	368	72
123	386	62	0	369	45
185	386	62	0	372	1
254	386	62	119	369	0
308	386	62	208	361	0
386	386	62	364	348	1
451	386	62	521	330	1
482	386	62	608	322	1
513	386	62	705	311	1
544	386	62	803	299	1
575	386	62	916	287	1
606	386	62	1023	274	1
637	386	62	1023	261	1
668	386	62	1023	248	1
800	386	62	1023	173	1
924	386	62	1023	130	2
0	451	62	0	468	89
62	451	62	0	470	83
123	451	62	0	472	62
185	451	62	0	476	21
254	451	62	69	479	0
308	451	62	164	476	0
386	451	62	314	464	0
451	451	62	472	450	0
482	451	62	556	441	0
513	451	62	647	430	0
544	451	62	753	418	0
575	451	62	864	406	0
606	451	62	981	390	0
637	451	62	1018	374	0
668	451	62	1020	357	0
800	451	62	1023	263	1
924	451	62	1023	191	1
0	482	62	0	524	91
62	482	62	0	526	88
123	482	62	0	528	69
185	482	62	0	534	32
254	482	62	43	539	0
308	482	62	144	536	0
386	482	62	293	526	0
451	482	62	445	511	0
482	482	62	527	502	0
513	482	62	621	491	0
544	482	62	724	481	0
575	482	62	834	466	0
606	482	62	951	450	0
637	482	62	1010	433	0
668	482	62	1015	416	0
800	482	62	1023	313	0
924	482	62	1023	224	1
0	513	62	0	581	96
62	513	62	0	583	91
123	513	62	0	586	75
185	513	62	0	592	40
254	513	62	14	602	0
308	513	62	124	598	0
386	513	62	270	589	0
451	513	62	417	577	0
482	513	62	499	570	0
513	513	62	590	559	0
544	513	62	693	548	0
575	513	62	799	535	0
606	513	62	921	519	0
637	513	62	1000	500	0
668	513	62	1008	481	0
800	513	62	1023	372	0
924	513	62	1023	260	1
0	544	62	0	645	103
62	544	62	0	647	97
123	544	62	0	649	82
185	544	62	0	656	49
254	544	62	0	670	0
308	544	62	103	667	0
386	544	62	248	658	0
451	544	62	392	647	0
482	544	62	471	641	0
513	544	62	559	631	0
544	544	62	657	618	0
575	544	62	762	607	0
606	544	62	883	591	0
637	544	62	987	576	0
668	544	62	999	556	0
800	544	62	1023	437	0
924	544	62	1023	300	0
0	575	62	0	713	107
62	575	62	0	715	102
123	575	62	0	717	85
185	575	62	0	727	58
254	575	62	0	738	2
308	575	62	80	741	0
386	575	62	224	730	0
451	575	62	365	721	0
482	575	62	440	714	0
513	575	62	525	707	0
544	575	62	621	696	0
575	575	62	729	687	0
606	575	62	846	675	0
637	575	62	973	659	0
668	575	62	989	634	0
800	575	62	1023	510	0
924	575	62	1023	349	0
0	606	62	0	783	112
62	606	62	0	785	108
123	606	62	0	788	92
185	606	62	0	798	66
254	606	62	0	811	16
308	606	62	54	819	0
386	606	62	199	809	0
451	606	62	336	801	0
482	606	62	411	796	0
513	606	62	494	787	0
544	606	62	586	781	0
575	606	62	696	771	0
606	606	62	811	763	0
637	606	62	942	750	0
668	606	62	977	724	0
800	606	62	1023	590	0
924	606	62	1023	408	0
0	637	62	0	861	119
62	637	62	0	864	114
123	637	62	0	867	100
185	637	62	0	879	73
254	637	62	0	895	25
308	637	62	23	907	0
386	637	62	177	901	0
451	637	62	311	892	0
482	637	62	382	888	0
513	637	62	465	882	0
544	637	62	557	874	0
575	637	62	660	866	0
606	637	62	777	854	0
637	637	62	905	844	0
668	637	62	960	818	0
800	637	62	1023	676	0
924	637	62	1023	478	0
0	668	62	0	953	127
62	668	62	0	953	123
123	668	62	0	957	99
185	668	62	0	958	64
254	668	62	0	961	17
308	668	62	0	964	0
386	668	62	154	963	0
451	668	62	282	962	0
482	668	62	356	958	0
513	668	62	434	957	0
544	668	62	522	955	0
575	668	62	622	949	0
606	668	62	731	940	0
637	668	62	852	928	0
668	668	62	932	907	0
800	668	62	1023	767	0
924	668	62	1023	551	0
0	800	62	0	1020	154
62	800	62	0	1020	149
123	800	62	0	1021	130
185	800	62	0	1022	126
254	800	62	0	1023	63
308	800	62	0	1023	24
386	800	62	38	1023	0
451	800	62	162	1023	0
482	800	62	216	1023	0
513	800	62	278	1023	0
544	800	62	346	1023	0
575	800	62	424	1023	0
606	800	62	511	1023	0
637	800	62	610	1023	0
668	800	62	719	1023	0
800	800	62	1023	1023	0
924	800	62	1023	915	0
0	924	62	0	1023	160
62	924	62	0	1023	156
123	924	62	0	1023	146
185	924	62	0	1023	135
254	924	62	0	1023	100
308	924	62	0	1023	71
386	924	62	0	1023	4
451	924	62	70	1023	0
482	924	62	126	1023	0
513	924	62	184	1023	0
544	924	62	246	1023	0
575	924	62	311	1023	0
606	924	62	389	1023	0
637	924	62	474	1023	0
668	924	62	569	1023	0
800	924	62	998	1023	0
924	924	62	1023	1023	0
0	0	123	0	0	92
62	0	123	20	0	91
123	0	123	98	0	82
185	0	123	169	0	76
254	0	123	249	0	72
308	0	123	322	0	68
386	0	123	446	0	64
451	0	123	568	0	63
482	0	123	639	0	63
513	0	123	716	0	62
544	0	123	798	0	62
575	0	123	890	0	61
606	0	123	979	0	60
637	0	123	1023	0	54
668	0	123	1023	0	54
800	0	123	1023	0	39
924	0	123	1023	0	33
0	62	123	0	19	88
62	62	123	12	13	87
123	62	123	93	3	80
185	62	123	168	2	75
254	62	123	257	0	66
308	62	123	332	0	63
386	62	123	456	0	60
451	62	123	581	0	60
482	62	123	652	0	60
513	62	123	729	0	60
544	62	123	812	0	59
575	62	123	906	0	59
606	62	123	992	0	58
637	62	123	1023	0	52
668	62	123	1023	0	52
800	62	123	1023	0	38
924	62	123	1023	0	32
0	123	123	0	81	71
62	123	123	0	80	77
123	123	123	76	76	76
185	123	123	155	66	75
254	123	123	249	48	65
308	123	123	333	33	58
386	123	123	473	6	52
451	123	123	621	0	48
482	123	123	693	0	48
513	123	123	775	0	50
544	123	123	857	0	50
575	123	123	953	0	49
606	123	123	1023	0	46
637	123	123	1023	0	46
668	123	123	1023	0	45
800	123	123	1023	0	32
924	123	123	1023	0	27
0	185	123	0	141	79
62	185	123	0	140	70
123	185	123	41	137	67
185	185	123	134	132	62
254	185	123	230	117	66
308	185	123	317	104	59
386	185	123	462	84	52
451	185	123	611	66	47
482	185	123	692	57	45
513	185	123	785	47	44
544	185	123	884	37	42
575	185	123	984	27	40
606	185	123	1023	15	37
637	185	123	1023	2	35
668	185	123	1023	0	31
800	185	123	1023	0	22
924	185	123	1023	0	17
0	254	123	0	207	95
62	254	123	0	206	86
123	254	123	0	204	56
185	254	123	97	201	55
254	254	123	198	192	51
308	254	123	289	182	56
386	254	123	439	162	50
451	254	123	590	145	45
482	254	123	675	136	45
513	254	123	767	128	43
544	254	123	865	118	39
575	254	123	971	108	38
606	254	123	1023	99	36
637	254	123	1023	89	33
668	254	123	1023	79	30
800	254	123	1023	17	10
924	254	123	1023	20	13
0	308	123	0	267	103
62	308	123	0	267	95
123	308	123	0	266	65
185	308	123	59	265	48
254	308	123	167	258	46
308	308	123	260	250	44
386	308	123	414	230	47
451	308	123	567	212	42
482	308	123	652	202	42
513	308	123	747	194	41
544	308	123	844	183	39
575	308	123	952	174	36
606	308	123	1023	163	29
637	308	123	1023	151	27
668	308	123	1023	141	26
800	308	123	1023	84	9
924	308	123	1023	68	11
0	386	123	0	366	109
62	386	123	0	366	101
123	386	123	0	368	84
185	386	123	0	371	42
254	386	123	118	367	37
308	386	123	207	361	38
386	386	123	364	348	37
451	386	123	521	330	39
482	386	123	606	321	37
513	386	123	703	311	37
544	386	123	803	299	36
575	386	123	913	287	35
606	386	123	1023	274	31
637	386	123	1023	261	29
668	386	123	1023	248	29
800	386	123	1023	173	11
924	386	123	1023	130	7
0	451	123	0	466	123
62	451	123	0	466	117
123	451	123	0	470	96
185	451	123	0	476	62
254	451	123	68	478	30
308	451	123	163	476	30
386	451	123	314	464	31
451	451	123	472	450	30
482	451	123	556	441	31
513	451	123	647	430	32
544	451	123	753	418	30
575	451	123	864	404	29
606	451	123	981	390	28
637	451	123	1018	374	26
668	451	123	1020	357	25
800	451	123	1023	264	11
924	451	123	1023	190	4
0	482	123	0	522	127
62	482	123	0	524	122
123	482	123	0	526	103
185	482	123	0	532	70
254	482	123	36	539	26
308	482	123	140	536	27
386	482	123	290	526	27
451	482	123	443	511	27
482	482	123	527	502	27
513	482	123	621	491	27
544	482	123	724	481	28
575	482	123	834	466	27
606	482	123	951	450	26
637	482	123	1009	433	23
668	482	123	1015	416	22
800	482	123	1023	313	5
924	482	123	1023	223	4
0	513	123	0	579	132
62	513	123	0	581	127
123	513	123	0	583	110
185	513	123	0	592	78
254	513	123	1	602	23
308	513	123	116	598	23
386	513	123	264	589	23
451	513	123	414	577	23
482	513	123	497	570	24
513	513	123	588	559	23
544	513	123	690	548	24
575	513	123	799	535	24
606	513	123	921	519	23
637	513	123	1000	500	21
668	513	123	1008	481	20
800	513	123	1023	370	7
924	513	123	1023	260	3
0	544	123	0	643	136
62	544	123	0	645	132
123	544	123	0	647	116
185	544	123	0	656	84
254	544	123	0	670	33
308	544	123	88	670	19
386	544	123	238	661	20
451	544	123	384	649	20
482	544	123	465	642	20
513	544	123	554	631	20
544	544	123	652	619	20
575	544	123	760	605	20
606	544	123	883	591	20
637	544	123	987	576	18
668	544	123	999	554	18
800	544	123	1023	437	7
924	544	123	1023	298	3
0	575	123	0	710	140
62	575	123	0	713	135
123	575	123	0	717	121
185	575	123	0	724	91
254	575	123	0	738	41
308	575	123	58	743	15
386	575	123	209	732	15
451	575	123	353	724	15
482	575	123	430	717	16
513	575	123	517	708	16
544	575	123	616	699	15
575	575	123	723	687	15
606	575	123	843	675	15
637	575	123	973	656	15
668	575	123	989	634	15
800	575	123	1023	507	7
924	575	123	1023	347	3
0	606	123	0	780	144
62	606	123	0	783	135
123	606	123	0	788	125
185	606	123	0	796	98
254	606	123	0	811	51
308	606	123	20	822	10
386	606	123	180	815	11
451	606	123	320	804	11
482	606	123	395	800	11
513	606	123	481	791	12
544	606	123	576	784	12
575	606	123	684	774	12
606	606	123	805	763	12
637	606	123	939	750	12
668	606	123	977	724	12
800	606	123	1023	584	6
924	606	123	1023	405	2
0	637	123	0	858	150
62	637	123	0	861	145
123	637	123	0	864	130
185	637	123	0	876	106
254	637	123	0	895	61
308	637	123	0	913	12
386	637	123	155	907	7
451	637	123	290	899	7
482	637	123	364	892	8
513	637	123	449	886	8
544	637	123	541	878	8
575	637	123	646	870	8
606	637	123	764	858	9
637	637	123	895	845	9
668	637	123	959	819	7
800	637	123	1023	672	5
924	637	123	1023	470	2
0	668	123	0	950	156
62	668	123	0	953	152
123	668	123	0	956	137
185	668	123	0	958	107
254	668	123	0	961	71
308	668	123	0	964	19
386	668	123	125	965	1
451	668	123	257	963	1
482	668	123	332	960	1
513	668	123	411	958	2
544	668	123	501	957	2
575	668	123	603	951	2
606	668	123	716	942	2
637	668	123	838	930	2
668	668	123	930	909	2
800	668	123	1023	764	3
924	668	123	1023	542	2
0	800	123	0	1019	160
62	800	123	0	1020	156
123	800	123	0	1021	175
185	800	123	0	1022	141
254	800	123	0	1023	91
308	800	123	0	1023	54
386	800	123	0	1023	1
451	800	123	120	1023	0
482	800	123	180	1023	0
513	800	123	241	1023	0
544	800	123	307	1023	0
575	800	123	386	1023	0
606	800	123	474	1023	0
637	800	123	573	1023	0
668	800	123	685	1023	0
800	800	123	1023	1023	0
924	800	123	1023	910	0
0	924	123	0	1023	187
62	924	123	0	1023	183
123	924	123	0	1023	174
185	924	123	0	1023	153
254	924	123	0	1023	129
308	924	123	0	1023	93
386	924	123	0	1023	35
451	924	123	4	1023	0
482	924	123	85	1023	0
513	924	123	144	1023	0
544	924	123	203	1023	0
575	924	123	271	1023	0
606	924	123	346	1023	0
637	924	123	431	1023	0
668	924	123	526	1023	0
800	924	123	974	1023	0
924	924	123	1023	1023	0
0	0	185	0	1	161
62	0	185	10	0	160
123	0	185	90	0	150
185	0	185	165	0	132
254	0	185	246	0	128
308	0	185	319	0	122
386	0	185	442	0	116
451	0	185	564	0	111
482	0	185	637	0	110
513	0	185	711	0	109
544	0	185	796	0	108
575	0	185	884	0	106
606	0	185	977	0	105
637	0	185	1023	0	100
668	0	185	1023	0	99
800	0	185	1023	0	80
924	0	185	1023	0	70
0	62	185	0	13	149
62	62	185	3	4	154
123	62	185	86	3	149
185	62	185	164	2	140
254	62	185	254	0	128
308	62	185	328	0	120
386	62	185	452	0	113
451	62	185	577	0	109
482	62	185	648	0	107
513	62	185	726	0	107
544	62	185	809	0	106
575	62	185	899	0	104
606	62	185	987	0	103
637	62	185	1023	0	98
668	62	185	1023	0	98
800	62	185	1023	0	79
924	62	185	1023	0	68
0	123	185	0	81	135
62	123	185	0	78	145
123	123	185	69	74	144
185	123	185	151	65	136
254	123	185	247	47	127
308	123	185	329	32	117
386	123	185	472	5	106
451	123	185	619	0	98
482	123	185	691	0	98
513	123	185	772	0	98
544	123	185	854	0	96
575	123	185	950	0	95
606	123	185	1023	0	92
637	123	185	1023	0	92
668	123	185	1023	0	91
800	123	185	1023	0	75
924	123	185	1023	0	63
0	185	185	0	138	132
62	185	185	0	138	132
123	185	185	34	135	132
185	185	185	131	131	131
254	185	185	227	116	129
308	185	185	316	104	119
386	185	185	460	83	105
451	185	185	609	66	98
482	185	185	690	56	95
513	185	185	782	47	92
544	185	185	881	36	89
575	185	185	982	26	86
606	185	185	1023	14	83
637	185	185	1023	2	80
668	185	185	1023	0	78
800	185	185	1023	0	64
924	185	185	1023	0	54
0	254	185	0	204	135
62	254	185	0	204	130
123	254	185	0	203	119
185	254	185	93	199	116
254	254	185	196	192	111
308	254	185	287	181	117
386	254	185	438	162	107
451	254	185	588	145	98
482	254	185	672	136	95
513	254	185	765	128	92
544	254	185	865	118	88
575	254	185	969	108	84
606	254	185	1023	99	82
637	254	185	1023	89	79
668	254	185	1023	78	76
800	254	185	1023	17	54
924	254	185	1023	18	49
0	308	185	0	264	141
62	308	185	0	264	136
123	308	185	0	265	116
185	308	185	54	264	107
254	308	185	165	258	105
308	308	185	257	249	99
386	308	185	412	230	104
451	308	185	564	212	95
482	308	185	650	202	93
513	308	185	745	193	90
544	308	185	844	183	88
575	308	185	950	174	82
606	308	185	1023	163	75
637	308	185	1023	152	74
668	308	185	1023	140	73
800	308	185	1023	84	54
924	308	185	1023	68	48
0	386	185	0	363	156
62	386	185	0	364	150
123	386	185	0	366	132
185	386	185	0	371	98
254	386	185	115	367	93
308	386	185	206	361	93
386	386	185	362	347	89
451	386	185	519	330	93
482	386	185	604	321	90
513	386	185	700	310	87
544	386	185	800	298	85
575	386	185	913	287	83
606	386	185	1020	273	80
637	386	185	1023	261	77
668	386	185	1023	248	76
800	386	185	1023	173	56
924	386	185	1023	129	46
0	451	185	0	464	163
62	451	185	0	464	158
123	451	185	0	468	145
185	451	185	0	474	113
254	451	185	64	478	85
308	451	185	160	474	84
386	451	185	312	464	84
451	451	185	470	450	82
482	451	185	554	441	81
513	451	185	645	429	84
544	451	185	750	419	81
575	451	185	861	404	79
606	451	185	978	388	77
637	451	185	1018	373	73
668	451	185	1020	357	73
800	451	185	1023	264	56
924	451	185	1023	190	42
0	482	185	0	521	169
62	482	185	0	521	164
123	482	185	0	524	152
185	482	185	0	530	121
254	482	185	33	539	80
308	482	185	138	536	80
386	482	185	289	524	80
451	482	185	440	512	78
482	482	185	525	502	77
513	482	185	618	491	77
544	482	185	721	482	79
575	482	185	831	466	76
606	482	185	948	451	74
637	482	185	1009	433	69
668	482	185	1015	417	69
800	482	185	1023	313	46
924	482	185	1023	222	39
0	513	185	0	577	173
62	513	185	0	577	169
123	513	185	0	581	153
185	513	185	0	590	128
254	513	185	0	602	76
308	513	185	114	598	76
386	513	185	263	589	75
451	513	185	412	577	75
482	513	185	494	570	74
513	513	185	588	559	74
544	513	185	690	548	73
575	513	185	796	535	74
606	513	185	918	518	71
637	513	185	1000	500	68
668	513	185	1008	481	67
800	513	185	1023	370	47
924	513	185	1023	259	35
0	544	185	0	640	178
62	544	185	0	640	174
123	544	185	0	645	158
185	544	185	0	654	133
254	544	185	0	667	84
308	544	185	86	670	72
386	544	185	236	661	71
451	544	185	383	649	71
482	544	185	463	642	71
513	544	185	552	631	70
544	544	185	652	619	69
575	544	185	760	605	69
606	544	185	880	591	68
637	544	185	987	576	66
668	544	185	999	554	64
800	544	185	1023	436	47
924	544	185	1023	298	31
0	575	185	0	708	183
62	575	185	0	708	180
123	575	185	0	713	164
185	575	185	0	722	139
254	575	185	0	736	92
308	575	185	55	743	67
386	575	185	207	732	66
451	575	185	351	722	66
482	575	185	428	717	66
513	575	185	515	706	66
544	575	185	614	697	64
575	575	185	723	687	63
606	575	185	844	672	63
637	575	185	973	657	63
668	575	185	988	634	63
800	575	185	1023	507	47
924	575	185	1023	347	29
0	606	185	0	778	191
62	606	185	0	778	187
123	606	185	0	783	168
185	606	185	0	793	140
254	606	185	0	809	100
308	606	185	17	822	61
386	606	185	178	815	62
451	606	185	318	804	61
482	606	185	393	800	61
513	606	185	479	791	61
544	606	185	574	781	61
575	606	185	684	774	60
606	606	185	802	764	60
637	606	185	939	750	59
668	606	185	976	722	60
800	606	185	1023	585	45
924	606	185	1023	406	28
0	637	185	0	856	191
62	637	185	0	856	185
123	637	185	0	861	173
185	637	185	0	873	149
254	637	185	0	892	109
308	637	185	0	913	63
386	637	185	153	907	56
451	637	185	286	899	56
482	637	185	363	892	57
513	637	185	447	886	57
544	637	185	541	878	56
575	637	185	644	870	57
606	637	185	764	858	56
637	637	185	891	845	55
668	637	185	958	819	47
800	637	185	1023	670	43
924	637	185	1023	470	27
0	668	185	0	947	197
62	668	185	0	947	193
123	668	185	0	953	182
185	668	185	0	958	141
254	668	185	0	961	113
308	668	185	0	964	53
386	668	185	124	965	42
451	668	185	256	963	43
482	668	185	330	960	43
513	668	185	409	958	45
544	668	185	498	957	44
575	668	185	601	951	44
606	668	185	713	942	44
637	668	185	838	930	43
668	668	185	929	909	36
800	668	185	1023	764	39
924	668	185	1023	544	25
0	800	185	0	1019	224
62	800	185	0	1019	219
123	800	185	0	1020	201
185	800	185	0	1022	171
254	800	185	0	1023	127
308	800	185	0	1023	97
386	800	185	0	1023	27
451	800	185	117	1023	16
482	800	185	177	1023	17
513	800	185	238	1023	17
544	800	185	305	1023	18
575	800	185	384	1023	18
606	800	185	472	1023	19
637	800	185	571	1023	19
668	800	185	682	1023	19
